dateRep,cases,,,,,,,,,,
25/03/2020,186,,,,,,,,,,
24/03/2020,143,,,,,,,,,,
23/03/2020,66,,,,,,,,,,
22/03/2020,59,,,,,,,,,,
21/03/2020,31,,,,,,,,,,
20/03/2020,17,,,,,,,,,,
19/03/2020,43,,,,,,,,,,
18/03/2020,33,,,,,,,,,,
17/03/2020,45,,,,,,,,,,
16/03/2020,26,,,,,,,,,,
15/03/2020,24,,,,,,,,,,
14/03/2020,25,,,,,,,,,,
13/03/2020,19,,,,,,,,,,
12/3/2020,20,,,,,,,,,,
11/3/2020,8,,,,,,,,,,
10/3/2020,2,,,,,,,,,,
9/3/2020,2,,,,,,,,,,
8/3/2020,6,,,,,,,,,,
7/3/2020,1,,,,,,,,,,
6/3/2020,2,,,,,,,,,,
4/3/2020,1,,,,,,,,,,
2/3/2020,0,,,,,,,,,,
1/3/2020,0,,,,,,,,,,
29/02/2020,2,,,,,,,,,,
28/02/2020,0,,,,,,,,,,
27/02/2020,1,,,,,,,,,,
26/02/2020,0,,,,,,,,,,
25/02/2020,0,,,,,,,,,,
24/02/2020,0,,,,,,,,,,
23/02/2020,0,,,,,,,,,,
22/02/2020,0,,,,,,,,,,
21/02/2020,0,,,,,,,,,,
20/02/2020,0,,,,,,,,,,
19/02/2020,0,,,,,,,,,,
18/02/2020,0,,,,,,,,,,
17/02/2020,0,,,,,,,,,,
16/02/2020,0,,,,,,,,,,
15/02/2020,0,,,,,,,,,,
14/02/2020,0,,,,,,,,,,
13/02/2020,0,,,,,,,,,,
12/2/2020,0,,,,,,,,,,
11/2/2020,0,,,,,,,,,,
10/2/2020,0,,,,,,,,,,
9/2/2020,0,,,,,,,,,,
8/2/2020,0,,,,,,,,,,
7/2/2020,0,,,,,,,,,,
6/2/2020,0,,,,,,,,,,
5/2/2020,0,,,,,,,,,,
4/2/2020,0,,,,,,,,,,
3/2/2020,0,,,,,,,,,,
2/2/2020,0,,,,,,,,,,
1/2/2020,0,,,,,,,,,,
31/01/2020,0,,,,,,,,,,
30/01/2020,0,,,,,,,,,,
29/01/2020,0,,,,,,,,,,
28/01/2020,0,,,,,,,,,,
27/01/2020,0,,,,,,,,,,
26/01/2020,0,,,,,,,,,,
25/01/2020,0,,,,,,,,,,
24/01/2020,0,,,,,,,,,,
23/01/2020,0,,,,,,,,,,
22/01/2020,0,,,,,,,,,,
21/01/2020,0,,,,,,,,,,
20/01/2020,0,,,,,,,,,,
19/01/2020,0,,,,,,,,,,
18/01/2020,0,,,,,,,,,,
17/01/2020,0,,,,,,,,,,
16/01/2020,0,,,,,,,,,,
15/01/2020,0,,,,,,,,,,
14/01/2020,0,,,,,,,,,,
13/01/2020,0,,,,,,,,,,
12/1/2020,0,,,,,,,,,,
11/1/2020,0,,,,,,,,,,
10/1/2020,0,,,,,,,,,,
9/1/2020,0,,,,,,,,,,
8/1/2020,0,,,,,,,,,,
7/1/2020,0,,,,,,,,,,
6/1/2020,0,,,,,,,,,,
5/1/2020,0,,,,,,,,,,
4/1/2020,0,,,,,,,,,,
3/1/2020,0,,,,,,,,,,
2/1/2020,0,,,,,,,,,,
1/1/2020,0,,,,,,,,,,
31/12/2019,0,,,,,,,,,,
14/12/2020,28080,,,,,,,,,,
13/12/2020,28137,,,,,,,,,,
12/12/2020,28585,,,,,,,,,,
11/12/2020,27927,,,,,,,,,,
10/12/2020,26190,,,,,,,,,,
9/12/2020,26097,,,,,,,,,,
8/12/2020,28142,,,,,,,,,,
7/12/2020,29039,,,,,,,,,,
6/12/2020,28782,,,,,,,,,,
5/12/2020,27403,,,,,,,,,,
4/12/2020,28145,,,,,,,,,,
3/12/2020,25345,,,,,,,,,,
2/12/2020,26402,,,,,,,,,,
1/12/2020,26338,,,,,,,,,,
30/11/2020,26683,,,,,,,,,,
29/11/2020,27100,,,,,,,,,,
28/11/2020,27543,,,,,,,,,,
27/11/2020,25487,,,,,,,,,,
26/11/2020,23675,,,,,,,,,,
25/11/2020,24326,,,,,,,,,,
24/11/2020,25173,,,,,,,,,,
23/11/2020,24581,,,,,,,,,,
22/11/2020,24822,,,,,,,,,,
21/11/2020,24318,,,,,,,,,,
20/11/2020,23610,,,,,,,,,,
19/11/2020,20985,,,,,,,,,,
18/11/2020,22410,,,,,,,,,,
17/11/2020,22778,,,,,,,,,,
16/11/2020,22572,,,,,,,,,,
15/11/2020,22702,,,,,,,,,,
14/11/2020,21983,,,,,,,,,,
13/11/2020,21608,,,,,,,,,,
12/11/2020,19851,,,,,,,,,,
11/11/2020,20977,,,,,,,,,,
10/11/2020,21798,,,,,,,,,,
9/11/2020,20498,,,,,,,,,,
8/11/2020,20396,,,,,,,,,,
7/11/2020,20582,,,,,,,,,,
6/11/2020,19404,,,,,,,,,,
5/11/2020,19768,,,,,,,,,,
4/11/2020,18648,,,,,,,,,,
3/11/2020,18257,,,,,,,,,,
2/11/2020,18665,,,,,,,,,,
1/11/2020,18140,,,,,,,,,,
31/10/2020,18283,,,,,,,,,,
30/10/2020,17717,,,,,,,,,,
29/10/2020,16202,,,,,,,,,,
28/10/2020,16550,,,,,,,,,,
27/10/2020,17347,,,,,,,,,,
26/10/2020,16710,,,,,,,,,,
25/10/2020,16521,,,,,,,,,,
24/10/2020,17340,,,,,,,,,,
23/10/2020,15971,,,,,,,,,,
22/10/2020,15700,,,,,,,,,,
21/10/2020,16319,,,,,,,,,,
20/10/2020,15982,,,,,,,,,,
19/10/2020,15099,,,,,,,,,,
18/10/2020,14922,,,,,,,,,,
17/10/2020,15150,,,,,,,,,,
16/10/2020,13754,,,,,,,,,,
15/10/2020,14231,,,,,,,,,,
14/10/2020,13868,,,,,,,,,,
13/10/2020,13592,,,,,,,,,,
12/10/2020,13634,,,,,,,,,,
11/10/2020,12846,,,,,,,,,,
10/10/2020,12126,,,,,,,,,,
9/10/2020,11493,,,,,,,,,,
8/10/2020,11115,,,,,,,,,,
7/10/2020,11615,,,,,,,,,,
6/10/2020,10888,,,,,,,,,,
5/10/2020,10499,,,,,,,,,,
4/10/2020,9859,,,,,,,,,,
3/10/2020,9412,,,,,,,,,,
2/10/2020,8945,,,,,,,,,,
1/10/2020,8481,,,,,,,,,,
30/09/2020,8232,,,,,,,,,,
29/09/2020,8135,,,,,,,,,,
28/09/2020,7867,,,,,,,,,,
27/09/2020,7523,,,,,,,,,,
26/09/2020,7212,,,,,,,,,,
25/09/2020,6595,,,,,,,,,,
24/09/2020,6431,,,,,,,,,,
23/09/2020,6215,,,,,,,,,,
22/09/2020,6196,,,,,,,,,,
21/09/2020,6148,,,,,,,,,,
20/09/2020,6065,,,,,,,,,,
19/09/2020,5905,,,,,,,,,,
18/09/2020,5762,,,,,,,,,,
17/09/2020,5670,,,,,,,,,,
16/09/2020,5529,,,,,,,,,,
15/09/2020,5509,,,,,,,,,,
14/09/2020,5449,,,,,,,,,,
13/09/2020,5488,,,,,,,,,,
12/9/2020,5504,,,,,,,,,,
11/9/2020,5363,,,,,,,,,,
10/9/2020,5218,,,,,,,,,,
9/9/2020,5099,,,,,,,,,,
8/9/2020,5185,,,,,,,,,,
7/9/2020,5195,,,,,,,,,,
6/9/2020,5205,,,,,,,,,,
5/9/2020,5110,,,,,,,,,,
4/9/2020,4995,,,,,,,,,,
3/9/2020,4952,,,,,,,,,,
2/9/2020,4729,,,,,,,,,,
1/9/2020,4993,,,,,,,,,,
31/08/2020,4980,,,,,,,,,,
30/08/2020,4941,,,,,,,,,,
29/08/2020,4829,,,,,,,,,,
28/08/2020,4711,,,,,,,,,,
27/08/2020,4676,,,,,,,,,,
26/08/2020,4696,,,,,,,,,,
25/08/2020,4744,,,,,,,,,,
24/08/2020,4852,,,,,,,,,,
23/08/2020,4921,,,,,,,,,,
22/08/2020,4870,,,,,,,,,,
21/08/2020,4785,,,,,,,,,,
20/08/2020,4828,,,,,,,,,,
19/08/2020,4748,,,,,,,,,,
18/08/2020,4892,,,,,,,,,,
17/08/2020,4969,,,,,,,,,,
16/08/2020,5061,,,,,,,,,,
15/08/2020,5065,,,,,,,,,,
14/08/2020,5057,,,,,,,,,,
13/08/2020,5102,,,,,,,,,,
12/8/2020,4945,,,,,,,,,,
11/8/2020,5118,,,,,,,,,,
10/8/2020,5189,,,,,,,,,,
9/8/2020,5212,,,,,,,,,,
8/8/2020,5241,,,,,,,,,,
7/8/2020,4551,,,,,,,,,,
6/8/2020,5920,,,,,,,,,,
5/8/2020,5159,,,,,,,,,,
4/8/2020,5394,,,,,,,,,,
3/8/2020,5427,,,,,,,,,,
2/8/2020,5462,,,,,,,,,,
1/8/2020,5482,,,,,,,,,,
31/07/2020,5509,,,,,,,,,,
30/07/2020,5475,,,,,,,,,,
29/07/2020,5395,,,,,,,,,,
28/07/2020,5635,,,,,,,,,,
27/07/2020,5765,,,,,,,,,,
26/07/2020,5871,,,,,,,,,,
25/07/2020,5811,,,,,,,,,,
24/07/2020,5848,,,,,,,,,,
23/07/2020,5862,,,,,,,,,,
22/07/2020,5842,,,,,,,,,,
21/07/2020,5940,,,,,,,,,,
20/07/2020,6109,,,,,,,,,,
19/07/2020,6234,,,,,,,,,,
18/07/2020,6406,,,,,,,,,,
17/07/2020,6428,,,,,,,,,,
16/07/2020,6422,,,,,,,,,,
15/07/2020,6248,,,,,,,,,,
14/07/2020,6537,,,,,,,,,,
13/07/2020,6615,,,,,,,,,,
12/7/2020,6611,,,,,,,,,,
11/7/2020,6635,,,,,,,,,,
10/7/2020,6509,,,,,,,,,,
9/7/2020,6562,,,,,,,,,,
8/7/2020,6368,,,,,,,,,,
7/7/2020,6611,,,,,,,,,,
6/7/2020,6736,,,,,,,,,,
5/7/2020,6632,,,,,,,,,,
4/7/2020,6718,,,,,,,,,,
3/7/2020,6760,,,,,,,,,,
2/7/2020,6556,,,,,,,,,,
1/7/2020,6693,,,,,,,,,,
30/06/2020,6719,,,,,,,,,,
29/06/2020,6791,,,,,,,,,,
28/06/2020,6852,,,,,,,,,,
27/06/2020,6800,,,,,,,,,,
26/06/2020,7113,,,,,,,,,,
25/06/2020,7176,,,,,,,,,,
24/06/2020,7425,,,,,,,,,,
23/06/2020,7600,,,,,,,,,,
22/06/2020,7728,,,,,,,,,,
21/06/2020,7889,,,,,,,,,,
20/06/2020,7972,,,,,,,,,,
19/06/2020,7790,,,,,,,,,,
18/06/2020,7843,,,,,,,,,,
17/06/2020,8248,,,,,,,,,,
16/06/2020,8246,,,,,,,,,,
15/06/2020,8835,,,,,,,,,,
14/06/2020,8706,,,,,,,,,,
13/06/2020,8987,,,,,,,,,,
12/6/2020,8779,,,,,,,,,,
11/6/2020,8404,,,,,,,,,,
10/6/2020,8595,,,,,,,,,,
9/6/2020,8985,,,,,,,,,,
8/6/2020,8984,,,,,,,,,,
7/6/2020,8855,,,,,,,,,,
6/6/2020,8726,,,,,,,,,,
5/6/2020,8831,,,,,,,,,,
4/6/2020,8536,,,,,,,,,,
3/6/2020,8863,,,,,,,,,,
2/6/2020,9035,,,,,,,,,,
1/6/2020,9268,,,,,,,,,,
31/05/2020,8952,,,,,,,,,,
30/05/2020,8572,,,,,,,,,,
29/05/2020,8371,,,,,,,,,,
28/05/2020,8338,,,,,,,,,,
27/05/2020,8915,,,,,,,,,,
26/05/2020,8946,,,,,,,,,,
25/05/2020,8599,,,,,,,,,,
24/05/2020,9434,,,,,,,,,,
23/05/2020,8894,,,,,,,,,,
22/05/2020,8849,,,,,,,,,,
21/05/2020,8764,,,,,,,,,,
20/05/2020,9263,,,,,,,,,,
19/05/2020,8926,,,,,,,,,,
18/05/2020,9709,,,,,,,,,,
17/05/2020,9200,,,,,,,,,,
16/05/2020,10598,,,,,,,,,,
15/05/2020,9974,,,,,,,,,,
14/05/2020,10028,,,,,,,,,,
13/05/2020,10899,,,,,,,,,,
12/5/2020,11656,,,,,,,,,,
11/5/2020,11012,,,,,,,,,,
10/5/2020,10817,,,,,,,,,,
9/5/2020,10699,,,,,,,,,,
8/5/2020,11231,,,,,,,,,,
7/5/2020,10559,,,,,,,,,,
6/5/2020,10102,,,,,,,,,,
5/5/2020,10581,,,,,,,,,,
4/5/2020,10633,,,,,,,,,,
3/5/2020,9623,,,,,,,,,,
2/5/2020,7933,,,,,,,,,,
1/5/2020,7099,,,,,,,,,,
30/04/2020,5841,,,,,,,,,,
29/04/2020,6411,,,,,,,,,,
28/04/2020,6198,,,,,,,,,,
27/04/2020,6361,,,,,,,,,,
26/04/2020,5966,,,,,,,,,,
25/04/2020,5849,,,,,,,,,,
24/04/2020,4774,,,,,,,,,,
23/04/2020,5236,,,,,,,,,,
22/04/2020,5642,,,,,,,,,,
21/04/2020,4268,,,,,,,,,,
20/04/2020,6060,,,,,,,,,,
19/04/2020,4785,,,,,,,,,,
18/04/2020,4070,,,,,,,,,,
17/04/2020,3448,,,,,,,,,,
16/04/2020,3388,,,,,,,,,,
15/04/2020,2774,,,,,,,,,,
14/04/2020,2558,,,,,,,,,,
13/04/2020,2186,,,,,,,,,,
12/4/2020,1667,,,,,,,,,,
11/4/2020,1786,,,,,,,,,,
10/4/2020,1459,,,,,,,,,,
9/4/2020,1175,,,,,,,,,,
8/4/2020,1154,,,,,,,,,,
7/4/2020,954,,,,,,,,,,
6/4/2020,658,,,,,,,,,,
5/4/2020,582,,,,,,,,,,
4/4/2020,601,,,,,,,,,,
3/4/2020,771,,,,,,,,,,
2/4/2020,440,,,,,,,,,,
1/4/2020,501,,,,,,,,,,
31/03/2020,302,,,,,,,,,,
30/03/2020,270,,,,,,,,,,
29/03/2020,228,,,,,,,,,,
28/03/2020,196,,,,,,,,,,
27/03/2020,182,,,,,,,,,,
26/03/2020,163,,,,,,,,,,
25/03/2020,57,,,,,,,,,,
24/03/2020,71,,,,,,,,,,
23/03/2020,61,,,,,,,,,,
22/03/2020,53,,,,,,,,,,
21/03/2020,54,,,,,,,,,,
20/03/2020,52,,,,,,,,,,
19/03/2020,33,,,,,,,,,,
18/03/2020,21,,,,,,,,,,
17/03/2020,30,,,,,,,,,,
16/03/2020,4,,,,,,,,,,
15/03/2020,14,,,,,,,,,,
14/03/2020,15,,,,,,,,,,
13/03/2020,5,,,,,,,,,,
12/3/2020,15,,,,,,,,,,
11/3/2020,0,,,,,,,,,,
10/3/2020,0,,,,,,,,,,
9/3/2020,0,,,,,,,,,,
8/3/2020,0,,,,,,,,,,
7/3/2020,6,,,,,,,,,,
6/3/2020,0,,,,,,,,,,
5/3/2020,0,,,,,,,,,,
4/3/2020,1,,,,,,,,,,
3/3/2020,1,,,,,,,,,,
2/3/2020,0,,,,,,,,,,
1/3/2020,0,,,,,,,,,,
29/02/2020,0,,,,,,,,,,
28/02/2020,0,,,,,,,,,,
27/02/2020,0,,,,,,,,,,
26/02/2020,0,,,,,,,,,,
25/02/2020,0,,,,,,,,,,
24/02/2020,0,,,,,,,,,,
23/02/2020,0,,,,,,,,,,
22/02/2020,0,,,,,,,,,,
21/02/2020,0,,,,,,,,,,
20/02/2020,0,,,,,,,,,,
19/02/2020,0,,,,,,,,,,
18/02/2020,0,,,,,,,,,,
17/02/2020,0,,,,,,,,,,
16/02/2020,0,,,,,,,,,,
15/02/2020,0,,,,,,,,,,
14/02/2020,0,,,,,,,,,,
13/02/2020,0,,,,,,,,,,
12/2/2020,0,,,,,,,,,,
11/2/2020,0,,,,,,,,,,
10/2/2020,0,,,,,,,,,,
9/2/2020,0,,,,,,,,,,
8/2/2020,0,,,,,,,,,,
7/2/2020,0,,,,,,,,,,
6/2/2020,0,,,,,,,,,,
5/2/2020,0,,,,,,,,,,
4/2/2020,0,,,,,,,,,,
3/2/2020,0,,,,,,,,,,
2/2/2020,0,,,,,,,,,,
1/2/2020,2,,,,,,,,,,
31/01/2020,0,,,,,,,,,,
30/01/2020,0,,,,,,,,,,
29/01/2020,0,,,,,,,,,,
28/01/2020,0,,,,,,,,,,
27/01/2020,0,,,,,,,,,,
26/01/2020,0,,,,,,,,,,
25/01/2020,0,,,,,,,,,,
24/01/2020,0,,,,,,,,,,
23/01/2020,0,,,,,,,,,,
22/01/2020,0,,,,,,,,,,
21/01/2020,0,,,,,,,,,,
20/01/2020,0,,,,,,,,,,
19/01/2020,0,,,,,,,,,,
18/01/2020,0,,,,,,,,,,
17/01/2020,0,,,,,,,,,,
16/01/2020,0,,,,,,,,,,
15/01/2020,0,,,,,,,,,,
14/01/2020,0,,,,,,,,,,
13/01/2020,0,,,,,,,,,,
12/1/2020,0,,,,,,,,,,
11/1/2020,0,,,,,,,,,,
10/1/2020,0,,,,,,,,,,
9/1/2020,0,,,,,,,,,,
8/1/2020,0,,,,,,,,,,
7/1/2020,0,,,,,,,,,,
6/1/2020,0,,,,,,,,,,
5/1/2020,0,,,,,,,,,,
4/1/2020,0,,,,,,,,,,
3/1/2020,0,,,,,,,,,,
2/1/2020,0,,,,,,,,,,
1/1/2020,0,,,,,,,,,,
31/12/2019,0,,,,,,,,,,
14/12/2020,131,,,,,,,,,,
13/12/2020,100,,,,,,,,,,
12/12/2020,79,,,,,,,,,,
11/12/2020,71,,,,,,,,,,
10/12/2020,41,,,,,,,,,,
9/12/2020,46,,,,,,,,,,
8/12/2020,62,,,,,,,,,,
7/12/2020,45,,,,,,,,,,
6/12/2020,41,,,,,,,,,,
5/12/2020,32,,,,,,,,,,
4/12/2020,17,,,,,,,,,,
3/12/2020,46,,,,,,,,,,
2/12/2020,14,,,,,,,,,,
1/12/2020,15,,,,,,,,,,
30/11/2020,28,,,,,,,,,,
29/11/2020,19,,,,,,,,,,
28/11/2020,21,,,,,,,,,,
27/11/2020,72,,,,,,,,,,
26/11/2020,29,,,,,,,,,,
25/11/2020,24,,,,,,,,,,
24/11/2020,61,,,,,,,,,,
23/11/2020,45,,,,,,,,,,
22/11/2020,34,,,,,,,,,,
21/11/2020,43,,,,,,,,,,
20/11/2020,0,,,,,,,,,,
19/11/2020,36,,,,,,,,,,
18/11/2020,16,,,,,,,,,,
17/11/2020,36,,,,,,,,,,
16/11/2020,61,,,,,,,,,,
15/11/2020,32,,,,,,,,,,
14/11/2020,43,,,,,,,,,,
13/11/2020,7,,,,,,,,,,
12/11/2020,50,,,,,,,,,,
11/11/2020,20,,,,,,,,,,
10/11/2020,20,,,,,,,,,,
9/11/2020,9,,,,,,,,,,
8/11/2020,5,,,,,,,,,,
7/11/2020,16,,,,,,,,,,
6/11/2020,18,,,,,,,,,,
5/11/2020,12,,,,,,,,,,
4/11/2020,7,,,,,,,,,,
3/11/2020,9,,,,,,,,,,
2/11/2020,9,,,,,,,,,,
1/11/2020,3,,,,,,,,,,
31/10/2020,3,,,,,,,,,,
30/10/2020,2,,,,,,,,,,
29/10/2020,45,,,,,,,,,,
28/10/2020,11,,,,,,,,,,
27/10/2020,7,,,,,,,,,,
26/10/2020,6,,,,,,,,,,
25/10/2020,8,,,,,,,,,,
24/10/2020,35,,,,,,,,,,
23/10/2020,5,,,,,,,,,,
22/10/2020,15,,,,,,,,,,
21/10/2020,5,,,,,,,,,,
20/10/2020,18,,,,,,,,,,
19/10/2020,3,,,,,,,,,,
18/10/2020,6,,,,,,,,,,
17/10/2020,12,,,,,,,,,,
16/10/2020,13,,,,,,,,,,
15/10/2020,32,,,,,,,,,,
14/10/2020,3,,,,,,,,,,
13/10/2020,9,,,,,,,,,,
12/10/2020,4,,,,,,,,,,
11/10/2020,2,,,,,,,,,,
10/10/2020,5,,,,,,,,,,
9/10/2020,2,,,,,,,,,,
8/10/2020,10,,,,,,,,,,
7/10/2020,6,,,,,,,,,,
6/10/2020,1,,,,,,,,,,
5/10/2020,14,,,,,,,,,,
4/10/2020,5,,,,,,,,,,
3/10/2020,4,,,,,,,,,,
2/10/2020,3,,,,,,,,,,
1/10/2020,4,,,,,,,,,,
30/09/2020,4,,,,,,,,,,
29/09/2020,12,,,,,,,,,,
28/09/2020,9,,,,,,,,,,
27/09/2020,13,,,,,,,,,,
26/09/2020,9,,,,,,,,,,
25/09/2020,10,,,,,,,,,,
24/09/2020,41,,,,,,,,,,
23/09/2020,16,,,,,,,,,,
22/09/2020,11,,,,,,,,,,
21/09/2020,22,,,,,,,,,,
20/09/2020,18,,,,,,,,,,
19/09/2020,18,,,,,,,,,,
18/09/2020,19,,,,,,,,,,
17/09/2020,10,,,,,,,,,,
16/09/2020,22,,,,,,,,,,
15/09/2020,11,,,,,,,,,,
14/09/2020,26,,,,,,,,,,
13/09/2020,31,,,,,,,,,,
12/9/2020,55,,,,,,,,,,
11/9/2020,19,,,,,,,,,,
10/9/2020,21,,,,,,,,,,
9/9/2020,30,,,,,,,,,,
8/9/2020,35,,,,,,,,,,
7/9/2020,25,,,,,,,,,,
6/9/2020,45,,,,,,,,,,
5/9/2020,49,,,,,,,,,,
4/9/2020,37,,,,,,,,,,
3/9/2020,76,,,,,,,,,,
2/9/2020,79,,,,,,,,,,
1/9/2020,43,,,,,,,,,,
31/08/2020,177,,,,,,,,,,
30/08/2020,101,,,,,,,,,,
29/08/2020,70,,,,,,,,,,
28/08/2020,47,,,,,,,,,,
27/08/2020,88,,,,,,,,,,
26/08/2020,231,,,,,,,,,,
25/08/2020,217,,,,,,,,,,
24/08/2020,200,,,,,,,,,,
23/08/2020,109,,,,,,,,,,
22/08/2020,63,,,,,,,,,,
21/08/2020,73,,,,,,,,,,
20/08/2020,67,,,,,,,,,,
19/08/2020,37,,,,,,,,,,
18/08/2020,87,,,,,,,,,,
17/08/2020,101,,,,,,,,,,
16/08/2020,59,,,,,,,,,,
15/08/2020,93,,,,,,,,,,
14/08/2020,11,,,,,,,,,,
13/08/2020,18,,,,,,,,,,
12/8/2020,19,,,,,,,,,,
11/8/2020,12,,,,,,,,,,
10/8/2020,6,,,,,,,,,,
9/8/2020,6,,,,,,,,,,
8/8/2020,17,,,,,,,,,,
7/8/2020,7,,,,,,,,,,
6/8/2020,5,,,,,,,,,,
5/8/2020,7,,,,,,,,,,
4/8/2020,30,,,,,,,,,,
3/8/2020,20,,,,,,,,,,
2/8/2020,20,,,,,,,,,,
1/8/2020,28,,,,,,,,,,
31/07/2020,58,,,,,,,,,,
30/07/2020,10,,,,,,,,,,
29/07/2020,47,,,,,,,,,,
28/07/2020,58,,,,,,,,,,
27/07/2020,69,,,,,,,,,,
26/07/2020,23,,,,,,,,,,
25/07/2020,19,,,,,,,,,,
24/07/2020,21,,,,,,,,,,
23/07/2020,34,,,,,,,,,,
22/07/2020,26,,,,,,,,,,
21/07/2020,47,,,,,,,,,,
20/07/2020,43,,,,,,,,,,
19/07/2020,54,,,,,,,,,,
18/07/2020,12,,,,,,,,,,
17/07/2020,38,,,,,,,,,,
16/07/2020,19,,,,,,,,,,
15/07/2020,38,,,,,,,,,,
14/07/2020,41,,,,,,,,,,
13/07/2020,38,,,,,,,,,,
12/7/2020,47,,,,,,,,,,
11/7/2020,42,,,,,,,,,,
10/7/2020,16,,,,,,,,,,
9/7/2020,22,,,,,,,,,,
8/7/2020,59,,,,,,,,,,
7/7/2020,8,,,,,,,,,,
6/7/2020,13,,,,,,,,,,
5/7/2020,11,,,,,,,,,,
4/7/2020,18,,,,,,,,,,
3/7/2020,21,,,,,,,,,,
2/7/2020,17,,,,,,,,,,
1/7/2020,24,,,,,,,,,,
30/06/2020,101,,,,,,,,,,
29/06/2020,22,,,,,,,,,,
28/06/2020,20,,,,,,,,,,
27/06/2020,8,,,,,,,,,,
26/06/2020,20,,,,,,,,,,
25/06/2020,32,,,,,,,,,,
24/06/2020,11,,,,,,,,,,
23/06/2020,59,,,,,,,,,,
22/06/2020,26,,,,,,,,,,
21/06/2020,41,,,,,,,,,,
20/06/2020,15,,,,,,,,,,
19/06/2020,7,,,,,,,,,,
18/06/2020,3,,,,,,,,,,
17/06/2020,24,,,,,,,,,,
16/06/2020,30,,,,,,,,,,
15/06/2020,41,,,,,,,,,,
14/06/2020,31,,,,,,,,,,
13/06/2020,16,,,,,,,,,,
12/6/2020,18,,,,,,,,,,
11/6/2020,13,,,,,,,,,,
10/6/2020,12,,,,,,,,,,
9/6/2020,12,,,,,,,,,,
8/6/2020,8,,,,,,,,,,
7/6/2020,11,,,,,,,,,,
6/6/2020,10,,,,,,,,,,
5/6/2020,13,,,,,,,,,,
4/6/2020,13,,,,,,,,,,
3/6/2020,7,,,,,,,,,,
2/6/2020,7,,,,,,,,,,
1/6/2020,11,,,,,,,,,,
31/05/2020,4,,,,,,,,,,
30/05/2020,6,,,,,,,,,,
29/05/2020,3,,,,,,,,,,
28/05/2020,7,,,,,,,,,,
27/05/2020,3,,,,,,,,,,
26/05/2020,9,,,,,,,,,,
25/05/2020,2,,,,,,,,,,
24/05/2020,4,,,,,,,,,,
23/05/2020,1,,,,,,,,,,
22/05/2020,6,,,,,,,,,,
21/05/2020,6,,,,,,,,,,
20/05/2020,11,,,,,,,,,,
19/05/2020,5,,,,,,,,,,
18/05/2020,3,,,,,,,,,,
17/05/2020,2,,,,,,,,,,
16/05/2020,0,,,,,,,,,,
15/05/2020,0,,,,,,,,,,
14/05/2020,1,,,,,,,,,,
13/05/2020,1,,,,,,,,,,
12/5/2020,1,,,,,,,,,,
11/5/2020,4,,,,,,,,,,
10/5/2020,7,,,,,,,,,,
9/5/2020,2,,,,,,,,,,
8/5/2020,3,,,,,,,,,,
7/5/2020,7,,,,,,,,,,
6/5/2020,0,,,,,,,,,,
5/5/2020,2,,,,,,,,,,
4/5/2020,4,,,,,,,,,,
3/5/2020,6,,,,,,,,,,
2/5/2020,6,,,,,,,,,,
1/5/2020,18,,,,,,,,,,
30/04/2020,13,,,,,,,,,,
29/04/2020,5,,,,,,,,,,
28/04/2020,16,,,,,,,,,,
27/04/2020,8,,,,,,,,,,
26/04/2020,7,,,,,,,,,,
25/04/2020,22,,,,,,,,,,
24/04/2020,1,,,,,,,,,,
23/04/2020,3,,,,,,,,,,
22/04/2020,3,,,,,,,,,,
21/04/2020,0,,,,,,,,,,
20/04/2020,3,,,,,,,,,,
19/04/2020,1,,,,,,,,,,
18/04/2020,5,,,,,,,,,,
17/04/2020,2,,,,,,,,,,
16/04/2020,2,,,,,,,,,,
15/04/2020,7,,,,,,,,,,
14/04/2020,1,,,,,,,,,,
13/04/2020,6,,,,,,,,,,
12/4/2020,2,,,,,,,,,,
11/4/2020,5,,,,,,,,,,
10/4/2020,3,,,,,,,,,,
9/4/2020,5,,,,,,,,,,
8/4/2020,0,,,,,,,,,,
7/4/2020,1,,,,,,,,,,
6/4/2020,2,,,,,,,,,,
5/4/2020,13,,,,,,,,,,
4/4/2020,7,,,,,,,,,,
3/4/2020,0,,,,,,,,,,
2/4/2020,7,,,,,,,,,,
1/4/2020,5,,,,,,,,,,
31/03/2020,0,,,,,,,,,,
30/03/2020,10,,,,,,,,,,
29/03/2020,6,,,,,,,,,,
28/03/2020,4,,,,,,,,,,
27/03/2020,9,,,,,,,,,,
26/03/2020,1,,,,,,,,,,
25/03/2020,4,,,,,,,,,,
24/03/2020,17,,,,,,,,,,
23/03/2020,2,,,,,,,,,,
22/03/2020,0,,,,,,,,,,
21/03/2020,6,,,,,,,,,,
20/03/2020,0,,,,,,,,,,
19/03/2020,4,,,,,,,,,,
18/03/2020,2,,,,,,,,,,
17/03/2020,0,,,,,,,,,,
16/03/2020,4,,,,,,,,,,
15/03/2020,1,,,,,,,,,,
14/12/2020,0,,,,,,,,,,
13/12/2020,0,,,,,,,,,,
12/12/2020,1,,,,,,,,,,
11/12/2020,1,,,,,,,,,,
10/12/2020,0,,,,,,,,,,
9/12/2020,0,,,,,,,,,,
8/12/2020,0,,,,,,,,,,
7/12/2020,0,,,,,,,,,,
6/12/2020,3,,,,,,,,,,
5/12/2020,0,,,,,,,,,,
4/12/2020,0,,,,,,,,,,
3/12/2020,0,,,,,,,,,,
2/12/2020,0,,,,,,,,,,
